opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,regional_office (from sales_agent),manager (from sales_agent),sales_agent (from sales_agent),sales_price (from product),series (from product),product (from product),office_location (from account),employees (from account),revenue (from account),year_established (from account),sector (from account),account (from account),subsidiary_of (from account)
L5T284M7,['recDTnBU8fckOMNZg'],['recVPUKUds9mycWKY'],['rec2FJQUlxlwOEDCA'],Lost,2017-06-23,2017-07-03,0.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[3393],['MG'],['MG Advanced'],['United States'],[9],[4.54],[2017],['medical'],['Condax'],
INAEAAI9,['recfx0ejuz683bEiW'],['recWhmpXE1wpTmDRF'],['recKk9uvEhxINhjpp'],Won,2017-05-07,2017-09-02,1093.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[2641],[2714.9],[1998],['software'],['Codehow'],['Acme Corporation']
8T9ANK4E,['recshknWSYf3K53iZ'],['recFrALUjvF2CFXxh'],['recUNDfTz85txMf0i'],Won,2017-10-05,2017-12-24,550.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[550],['GTX'],['GTX Basic'],['United States'],[5276],[2041.73],[1997],['services'],['Warephase'],
XVB2CGL6,['recki4hHyhuIcLw0L'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-07-21,,,['West'],['Summer Sewald'],['Maureen Marcano'],[4821],['GTX'],['GTX Pro'],,,,,,,
EO481IOJ,['recQO7dmt3vg6Upd2'],['rec3uGAoAGOaHcdc0'],['rec1QOxrBr9c5Dqvc'],Won,2017-04-24,2017-04-25,4980.0,['East'],['Rocco Neubert'],['Reed Clapper'],[4821],['GTX'],['GTX Pro'],['United States'],[883],[646.1],[1993],['finance'],['Vehement Capital Partners'],['Golddex']
EEQV0YY4,['rec2AduQqyM1BRhvl'],['recFrALUjvF2CFXxh'],,Engaging,2017-08-12,,,['East'],['Cara Losch'],['Violet Mclelland'],[550],['GTX'],['GTX Basic'],,,,,,,
HA1KXAIS,['rec0c8JQLggtca7ZE'],['recVPUKUds9mycWKY'],['rec2FJQUlxlwOEDCA'],Won,2017-01-28,2017-06-04,3908.0,['East'],['Rocco Neubert'],['Cassey Cress'],[3393],['MG'],['MG Advanced'],['United States'],[9],[4.54],[2017],['medical'],['Condax'],
ULWQ61OZ,['recSKFzWD2r24VRY0'],['recnXVPEmO1PaodiB'],['rec3SO5phE1UzBvVR'],Won,2017-09-03,2017-12-06,54.0,['West'],['Summer Sewald'],['James Ascencio'],[55],['MG'],['MG Special'],['Brazil'],[1179],[405.59],[1987],['services'],['Nam-zim'],['Warephase']
ZNU9YDS9,['recc1VaOot1jxactL'],['recnXVPEmO1PaodiB'],['recOVhc92xCNl4v4h'],Won,2017-08-25,2017-11-03,67.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[55],['MG'],['MG Special'],['United States'],[3798],[1698.2],[1987],['finance'],['Stanredtax'],
0MXZ36G7,['recfJiHzihquHi9GY'],['recFrALUjvF2CFXxh'],['recrgp5uxIJv6jptM'],Won,2017-10-03,2017-10-04,616.0,['East'],['Cara Losch'],['Corliss Cosme'],[550],['GTX'],['GTX Basic'],['United States'],[2253],[987.39],[2002],['software'],['Bubba Gump'],
J2B3UZXA,['rec2AduQqyM1BRhvl'],['recFrALUjvF2CFXxh'],['rechLxaoZCEWYRz47'],Won,2017-03-24,2017-03-26,499.0,['East'],['Cara Losch'],['Violet Mclelland'],[550],['GTX'],['GTX Basic'],['United States'],[3502],[2520.83],[1990],['retail'],['Gekko & Co'],
6Z3EP424,['rec2NqrWcWLqZHTbt'],['recnXVPEmO1PaodiB'],['rec3SO5phE1UzBvVR'],Won,2017-11-05,2017-11-16,51.0,['West'],['Celia Rouche'],['Elease Gluck'],[55],['MG'],['MG Special'],['Brazil'],[1179],[405.59],[1987],['services'],['Nam-zim'],['Warephase']
H5662N5X,['recuAACvREIzE2N3a'],['recFrALUjvF2CFXxh'],['rec0O8x7iaEWWLKRO'],Lost,2017-04-20,2017-04-22,0.0,['Central'],['Dustin Brinkmann'],['Moses Frase'],[550],['GTX'],['GTX Basic'],['United States'],[8801],[2403.58],[1986],['marketing'],['Inity'],
F2B62IW4,['recki4hHyhuIcLw0L'],['recnXVPEmO1PaodiB'],['recS8oDCYeeO3QjX9'],Engaging,2017-02-28,,,['West'],['Summer Sewald'],['Maureen Marcano'],[55],['MG'],['MG Special'],['United States'],[1016],[326.82],[1991],['medical'],['Bioplex'],
4E01ALB0,['recwFlfWSUEPKTffy'],['recVPUKUds9mycWKY'],['rec85qxaS91pxtUpQ'],Won,2017-02-05,2017-05-04,3103.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[3393],['MG'],['MG Advanced'],['United States'],[1922],[692.19],[2003],['services'],['Green-Plus'],
VM6SAQYT,['rec2AduQqyM1BRhvl'],['recnXVPEmO1PaodiB'],['recsMRzms9EnGk44P'],Won,2017-11-17,2017-11-26,65.0,['East'],['Cara Losch'],['Violet Mclelland'],[55],['MG'],['MG Special'],['United States'],[3194],[1712.68],[1992],['technolgy'],['Donquadtech'],['Acme Corporation']
7X1D49TU,['recuAACvREIzE2N3a'],['recnXVPEmO1PaodiB'],['recN93uuk5YwzlnrH'],Lost,2017-05-25,2017-09-11,0.0,['Central'],['Dustin Brinkmann'],['Moses Frase'],[55],['MG'],['MG Special'],['United States'],[1806],[1520.66],[2005],['technolgy'],['Conecom'],
09YE9QOV,['recd9Q9BqXIBjsYqV'],['recVPUKUds9mycWKY'],['recNAvQdAatRwqzKc'],Won,2016-11-05,2017-03-11,3393.0,['West'],['Celia Rouche'],['Hayden Neloms'],[3393],['MG'],['MG Advanced'],['United States'],[3644],[2059.9],[1988],['employment'],['Finjob'],
PJKAJVUG,['recXshYIp1Ey0qEft'],['recFrALUjvF2CFXxh'],['recIVB15xK8fwLR3h'],Lost,2017-04-30,2017-05-04,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[550],['GTX'],['GTX Basic'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
Q2CLAKLM,['recXE91aJ3SHYZUZS'],['recJRsAin61VylEfz'],,Engaging,2017-04-30,,,['East'],['Rocco Neubert'],['Daniell Hammack'],[5482],['GTX'],['GTX Plus Pro'],,,,,,,
U0G8KIPB,['recwrSklkMDwB8VNY'],['recnXVPEmO1PaodiB'],['recKk9uvEhxINhjpp'],Won,2017-03-22,2017-06-21,49.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[55],['MG'],['MG Special'],['United States'],[2641],[2714.9],[1998],['software'],['Codehow'],['Acme Corporation']
0PUDG8KY,['rec0c8JQLggtca7ZE'],['recFrALUjvF2CFXxh'],['recMhoZuXmRaShGdL'],Lost,2017-08-12,2017-08-24,0.0,['East'],['Rocco Neubert'],['Cassey Cress'],[550],['GTX'],['GTX Basic'],['United States'],[144],[71.12],[2010],['retail'],['Zathunicon'],
BY0O646G,['rec8gOFgVBOiAwSTA'],['recFrALUjvF2CFXxh'],['recqKo1gCcOWUowwp'],Lost,2017-02-06,2017-05-27,0.0,['West'],['Summer Sewald'],['Zane Levy'],[550],['GTX'],['GTX Basic'],['United States'],[5108],[1699.85],[1999],['telecommunications'],['Sonron'],
G087QT6R,['recuAACvREIzE2N3a'],['recVPUKUds9mycWKY'],['rec5IssXjQJnoIVEX'],Won,2017-06-29,2017-07-06,3676.0,['Central'],['Dustin Brinkmann'],['Moses Frase'],[3393],['MG'],['MG Advanced'],['United States'],[1238],[1008.06],[1983],['technolgy'],['Rundofase'],
P010EEZF,['recDTnBU8fckOMNZg'],['recnXVPEmO1PaodiB'],['recIVB15xK8fwLR3h'],Lost,2017-04-10,2017-04-12,0.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[55],['MG'],['MG Special'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
DNIX6FCG,['rec0c8JQLggtca7ZE'],['recnXVPEmO1PaodiB'],['rechLxaoZCEWYRz47'],Lost,2017-07-22,2017-07-27,0.0,['East'],['Rocco Neubert'],['Cassey Cress'],[55],['MG'],['MG Special'],['United States'],[3502],[2520.83],[1990],['retail'],['Gekko & Co'],
3VQOFPW7,['recXshYIp1Ey0qEft'],['recVPUKUds9mycWKY'],['recH9VNf3iGJTK084'],Lost,2017-03-30,2017-05-17,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[3393],['MG'],['MG Advanced'],['Norway'],[2497],[1223.72],[2000],['technolgy'],['Globex Corporation'],
TXUDSYGY,['recDTnBU8fckOMNZg'],['recVPUKUds9mycWKY'],['recnylmt5ypIFXMmH'],Won,2017-08-19,2017-11-02,3024.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[3393],['MG'],['MG Advanced'],['Panama'],[8775],[2938.67],[1987],['technolgy'],['Rangreen'],
ISAWVDYZ,['recXE91aJ3SHYZUZS'],['recFrALUjvF2CFXxh'],,Engaging,2017-03-09,,,['East'],['Rocco Neubert'],['Daniell Hammack'],[550],['GTX'],['GTX Basic'],,,,,,,
FM505XD5,['recXE91aJ3SHYZUZS'],['recJRsAin61VylEfz'],['rec3810p7LgytqHx9'],Engaging,2017-04-08,,,['East'],['Rocco Neubert'],['Daniell Hammack'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[9561],[2871.35],[1983],['employment'],['Y-corporation'],
OCMCRBJR,['reclmeJXibSD5Wgxj'],['recVPUKUds9mycWKY'],['recoYLGhY3uRCLJHH'],Won,2017-07-21,2017-09-18,3830.0,['East'],['Rocco Neubert'],['Boris Faz'],[3393],['MG'],['MG Advanced'],['Jordan'],[9516],[3027.46],[1984],['marketing'],['Mathtouch'],
35KZ6QTP,['rec8bDaspyAZAPJyy'],['recVPUKUds9mycWKY'],['recEutqY4J4GpBwzf'],Lost,2017-09-25,2017-10-03,0.0,['West'],['Celia Rouche'],['Rosalina Dieter'],[3393],['MG'],['MG Advanced'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
3N6VGWVS,['recDTnBU8fckOMNZg'],['recnXVPEmO1PaodiB'],['recvhirYBNi1XDGdW'],Won,2017-04-06,2017-05-30,61.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[55],['MG'],['MG Special'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
EPC4NBJ5,['recki4hHyhuIcLw0L'],['recWhmpXE1wpTmDRF'],['reckfNoXMhv6bp84W'],Lost,2017-08-14,2017-08-28,0.0,['West'],['Summer Sewald'],['Maureen Marcano'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[165],[52.5],[2008],['finance'],['Golddex'],
II1GOQWL,['rec8gOFgVBOiAwSTA'],['recFrALUjvF2CFXxh'],['recW64ZxOCFnQUVdj'],Lost,2017-10-11,2017-10-20,0.0,['West'],['Summer Sewald'],['Zane Levy'],[550],['GTX'],['GTX Basic'],['United States'],[7523],[4968.91],[1990],['retail'],['Fasehatice'],
XIKWT7HM,['recshknWSYf3K53iZ'],['recnXVPEmO1PaodiB'],['recN5IHgnQdL3b6wp'],Won,2017-03-24,2017-03-26,48.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[55],['MG'],['MG Special'],['United States'],[1759],[1102.43],[2006],['finance'],['Finhigh'],
ZDDZ64A2,['recwrSklkMDwB8VNY'],['recVPUKUds9mycWKY'],['recIVB15xK8fwLR3h'],Lost,2017-02-01,2017-06-17,0.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[3393],['MG'],['MG Advanced'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
QE6A49LE,['recuAACvREIzE2N3a'],['recnXVPEmO1PaodiB'],['recREerSH52ngG8BJ'],Lost,2017-07-04,2017-07-11,0.0,['Central'],['Dustin Brinkmann'],['Moses Frase'],[55],['MG'],['MG Special'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
IQ9KYZCG,['recXshYIp1Ey0qEft'],['recWhmpXE1wpTmDRF'],['recbbPPU7AE3H5Gls'],Won,2017-01-27,2017-05-11,1155.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[586],[291.27],[1997],['employment'],['Statholdings'],
UO62J3M0,['rec8gOFgVBOiAwSTA'],['rec3uGAoAGOaHcdc0'],['recztXA8hGe0Kwidd'],Won,2017-05-09,2017-05-23,3969.0,['West'],['Summer Sewald'],['Zane Levy'],[4821],['GTX'],['GTX Pro'],['United States'],[3015],[1188.42],[1994],['telecommunications'],['Rantouch'],
1O72EKFY,['recSKFzWD2r24VRY0'],['recJRsAin61VylEfz'],,Engaging,2017-07-31,,,['West'],['Summer Sewald'],['James Ascencio'],[5482],['GTX'],['GTX Plus Pro'],,,,,,,
EFA9E6WV,['recJwDaQF7wfQA7XK'],['recJRsAin61VylEfz'],['recPmLRkW7SkQq3Yt'],Won,2017-06-24,2017-09-30,5056.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[3889],[1618.89],[2004],['medical'],['Lexiqvolax'],
PMHOZRJN,['recUQ3Z5OesYpn4Zd'],['recnXVPEmO1PaodiB'],['rec2FJQUlxlwOEDCA'],Won,2017-06-06,2017-09-17,62.0,['West'],['Summer Sewald'],['Kami Bicknell'],[55],['MG'],['MG Special'],['United States'],[9],[4.54],[2017],['medical'],['Condax'],
K0IV66AV,['recQO7dmt3vg6Upd2'],['recFrALUjvF2CFXxh'],['recRNd3OHtxas9OhU'],Won,2017-08-26,2017-11-07,539.0,['East'],['Rocco Neubert'],['Reed Clapper'],[550],['GTX'],['GTX Basic'],['United States'],[495],[251.41],[1999],['medical'],['Betasoloin'],
BLFMYCVF,['receLEVrq7iN29V0p'],['recnXVPEmO1PaodiB'],['recSBE7QMgcz22Rct'],Won,2017-06-06,2017-08-19,57.0,['West'],['Celia Rouche'],['Markita Hansen'],[55],['MG'],['MG Special'],['United States'],[5107],[2952.73],[2000],['marketing'],['Goodsilron'],
NKPH3EFG,['rec0c8JQLggtca7ZE'],['recVPUKUds9mycWKY'],,Engaging,2016-12-18,,,['East'],['Rocco Neubert'],['Cassey Cress'],[3393],['MG'],['MG Advanced'],,,,,,,
Q72BVH8T,['recpog0L4wRoCIsGj'],['recWhmpXE1wpTmDRF'],['recoYLGhY3uRCLJHH'],Lost,2017-05-06,2017-05-12,0.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[1096],['GTX'],['GTX Plus Basic'],['Jordan'],[9516],[3027.46],[1984],['marketing'],['Mathtouch'],
3F5MZNEH,['rec8bDaspyAZAPJyy'],['recnXVPEmO1PaodiB'],['recqKo1gCcOWUowwp'],Lost,2016-11-05,2017-03-03,0.0,['West'],['Celia Rouche'],['Rosalina Dieter'],[55],['MG'],['MG Special'],['United States'],[5108],[1699.85],[1999],['telecommunications'],['Sonron'],
8IJOC37Z,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['recREerSH52ngG8BJ'],Won,2017-03-29,2017-06-28,424.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
UJ58VMZT,['reczLs4GtgOJGT6h8'],['recWhmpXE1wpTmDRF'],,Engaging,2017-07-21,,,['Central'],['Dustin Brinkmann'],['Cecily Lampkin'],[1096],['GTX'],['GTX Plus Basic'],,,,,,,
WXRWSVTT,['recrMYgokkQjmtGeE'],['recFrALUjvF2CFXxh'],['recnFALYfCXINOLkT'],Won,2017-05-20,2017-08-18,492.0,['East'],['Cara Losch'],['Garret Kinder'],[550],['GTX'],['GTX Basic'],['United States'],[34288],[11698.03],[1982],['software'],['Kan-code'],
1Q3JQFAU,['recXshYIp1Ey0qEft'],['recnXVPEmO1PaodiB'],['recMe01bCK0jZoeZt'],Lost,2017-07-18,2017-07-26,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[55],['MG'],['MG Special'],['United States'],[2928],[2173.98],[1995],['marketing'],['dambase'],['Inity']
FY5MBCWQ,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-07-22,,,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],,,,,,,
P6Z4X54S,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],,Prospecting,,,,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],,,,,,,
F2F1LPTA,['recDTnBU8fckOMNZg'],['recVPUKUds9mycWKY'],['recIVB15xK8fwLR3h'],Won,2017-10-27,2017-11-03,3296.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[3393],['MG'],['MG Advanced'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
0TQP0E65,['recXshYIp1Ey0qEft'],['recWhmpXE1wpTmDRF'],,Prospecting,,,,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[1096],['GTX'],['GTX Plus Basic'],,,,,,,
G4F8W039,['recc1VaOot1jxactL'],['recJRsAin61VylEfz'],['rec5IssXjQJnoIVEX'],Won,2016-12-29,2017-03-27,5459.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[1238],[1008.06],[1983],['technolgy'],['Rundofase'],
SUT0ZGFM,['recuV4SiS1HMmasIq'],['recVPUKUds9mycWKY'],['rec21CQwNNfgLDyk1'],Lost,2017-04-23,2017-05-06,0.0,['East'],['Cara Losch'],['Rosie Papadopoulos'],[3393],['MG'],['MG Advanced'],['United States'],[20275],[6395.05],[1994],['telecommunications'],['Initech'],
JWUWBI4D,['recc1VaOot1jxactL'],['recJRsAin61VylEfz'],['reczKDEJv3HjrRumc'],Lost,2017-07-24,2017-09-03,0.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[7227],[2819.5],[1991],['finance'],['Funholding'],['Golddex']
OK7R7I2A,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['rec5IssXjQJnoIVEX'],Won,2017-09-01,2017-12-04,4819.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[1238],[1008.06],[1983],['technolgy'],['Rundofase'],
1V3IQVOF,['recwrSklkMDwB8VNY'],['recWhmpXE1wpTmDRF'],['recMV4IyV7loR2mfN'],Lost,2017-06-18,2017-08-02,0.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[6837],[3922.42],[1992],['medical'],['Ron-tech'],
JIYYV11P,['recc1VaOot1jxactL'],['recVPUKUds9mycWKY'],['recpMJlN199oZZ0hr'],Won,2017-03-04,2017-06-07,3081.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[3393],['MG'],['MG Advanced'],['Italy'],[1635],[894.33],[2007],['retail'],['Genco Pura Olive Oil Company'],
B5CBSTM5,['recJwDaQF7wfQA7XK'],['recVPUKUds9mycWKY'],['reckfNoXMhv6bp84W'],Won,2017-03-19,2017-03-29,3550.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[3393],['MG'],['MG Advanced'],['United States'],[165],[52.5],[2008],['finance'],['Golddex'],
EUBMHJGQ,['recTIZcUJncqqMoJG'],['recnXVPEmO1PaodiB'],['recREerSH52ngG8BJ'],Engaging,2017-07-21,,,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[55],['MG'],['MG Special'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
IYU5CGUM,['recXshYIp1Ey0qEft'],['recFrALUjvF2CFXxh'],['reczKDEJv3HjrRumc'],Won,2017-08-21,2017-11-12,509.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[550],['GTX'],['GTX Basic'],['United States'],[7227],[2819.5],[1991],['finance'],['Funholding'],['Golddex']
LB6S2ONR,['receLEVrq7iN29V0p'],['recFrALUjvF2CFXxh'],['rec3810p7LgytqHx9'],Won,2017-10-28,2017-11-11,598.0,['West'],['Celia Rouche'],['Markita Hansen'],[550],['GTX'],['GTX Basic'],['United States'],[9561],[2871.35],[1983],['employment'],['Y-corporation'],
EFB0NFP3,['recfx0ejuz683bEiW'],['recFrALUjvF2CFXxh'],['recpMJlN199oZZ0hr'],Won,2017-08-30,2017-12-23,551.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[550],['GTX'],['GTX Basic'],['Italy'],[1635],[894.33],[2007],['retail'],['Genco Pura Olive Oil Company'],
7HSRDCCK,['recJwDaQF7wfQA7XK'],['recJRsAin61VylEfz'],,Engaging,2017-06-13,,,['West'],['Summer Sewald'],['Kary Hendrixson'],[5482],['GTX'],['GTX Plus Pro'],,,,,,,
MN4ZHCUZ,['rec0c8JQLggtca7ZE'],['rec3uGAoAGOaHcdc0'],['recnFALYfCXINOLkT'],Won,2017-09-14,2017-11-23,3822.0,['East'],['Rocco Neubert'],['Cassey Cress'],[4821],['GTX'],['GTX Pro'],['United States'],[34288],[11698.03],[1982],['software'],['Kan-code'],
9KN4MG14,['recc1VaOot1jxactL'],['recJRsAin61VylEfz'],['recvhirYBNi1XDGdW'],Lost,2017-05-14,2017-08-25,0.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
UCXCUP1U,['recrMYgokkQjmtGeE'],['recJRsAin61VylEfz'],['recJjRRAbHoYmrOb9'],Won,2017-02-13,2017-05-18,4766.0,['East'],['Cara Losch'],['Garret Kinder'],[5482],['GTX'],['GTX Plus Pro'],['China'],[142],[40.79],[2011],['technolgy'],['Zencorporation'],
UIA0FO51,['recuV4SiS1HMmasIq'],['recVPUKUds9mycWKY'],['rec55P18sZC13wk4D'],Won,2017-07-08,2017-07-09,3569.0,['East'],['Cara Losch'],['Rosie Papadopoulos'],[3393],['MG'],['MG Advanced'],['United States'],[8274],[3838.39],[1989],['entertainment'],['Xx-zobam'],
NCDZRUZD,['rec0c8JQLggtca7ZE'],['rec3uGAoAGOaHcdc0'],['recpLDlGXoPpFoJxO'],Lost,2017-04-27,2017-05-12,0.0,['East'],['Rocco Neubert'],['Cassey Cress'],[4821],['GTX'],['GTX Pro'],['United States'],[5113],[2022.14],[1998],['finance'],['Umbrella Corporation'],
8LTQ9ESQ,['recc1VaOot1jxactL'],['recVPUKUds9mycWKY'],['recMe01bCK0jZoeZt'],Lost,2017-04-08,2017-04-15,0.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[3393],['MG'],['MG Advanced'],['United States'],[2928],[2173.98],[1995],['marketing'],['dambase'],['Inity']
T3W0Z8KP,['recTIZcUJncqqMoJG'],['recnXVPEmO1PaodiB'],['recOL9gXg8OOUB7S3'],Won,2017-09-06,2017-09-12,61.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[55],['MG'],['MG Special'],['United States'],[2448],[718.62],[2001],['retail'],['Cancity'],
7RI58VF7,['recc1VaOot1jxactL'],['recFrALUjvF2CFXxh'],['rec0XYl5V1UMTM9pj'],Won,2017-04-02,2017-06-20,460.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[550],['GTX'],['GTX Basic'],['Belgium'],[1165],[1376.8],[1988],['retail'],['Streethex'],
K7TV5UBZ,['recSKFzWD2r24VRY0'],['recJRsAin61VylEfz'],,Engaging,2017-05-24,,,['West'],['Summer Sewald'],['James Ascencio'],[5482],['GTX'],['GTX Plus Pro'],,,,,,,
Z063OYW0,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['recIIbKPF4I2d2qJI'],Won,2016-10-25,2017-03-11,4514.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[4540],[3178.24],[2002],['medical'],['Isdom'],
18T73EHS,['recki4hHyhuIcLw0L'],['recWhmpXE1wpTmDRF'],['recPQ82PPFFJCf1MK'],Won,2017-08-23,2017-08-27,993.0,['West'],['Summer Sewald'],['Maureen Marcano'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[9226],[2741.37],[1985],['medical'],['Labdrill'],
N9GAZ6B6,['recwrSklkMDwB8VNY'],['recnXVPEmO1PaodiB'],['recvU9tjfGccpgZf3'],Won,2017-01-12,2017-03-20,49.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[55],['MG'],['MG Special'],['United States'],[1210],[441.08],[1984],['medical'],['Zumgoity'],
G23RCHB6,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['rec5IssXjQJnoIVEX'],Lost,2017-10-01,2017-10-08,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[1238],[1008.06],[1983],['technolgy'],['Rundofase'],
BBV196A3,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],,Prospecting,,,,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],,,,,,,
I6TVFB6J,['reczLs4GtgOJGT6h8'],['recFrALUjvF2CFXxh'],['recpMJlN199oZZ0hr'],Lost,2017-04-19,2017-04-28,0.0,['Central'],['Dustin Brinkmann'],['Cecily Lampkin'],[550],['GTX'],['GTX Basic'],['Italy'],[1635],[894.33],[2007],['retail'],['Genco Pura Olive Oil Company'],
YVJ3V0ZI,['recSKFzWD2r24VRY0'],['recFrALUjvF2CFXxh'],['rec85qxaS91pxtUpQ'],Won,2017-08-22,2017-12-20,476.0,['West'],['Summer Sewald'],['James Ascencio'],[550],['GTX'],['GTX Basic'],['United States'],[1922],[692.19],[2003],['services'],['Green-Plus'],
33JYWJ1X,['recki4hHyhuIcLw0L'],['recFrALUjvF2CFXxh'],['recaQyps4UABcTqtQ'],Won,2017-11-21,2017-12-29,619.0,['West'],['Summer Sewald'],['Maureen Marcano'],[550],['GTX'],['GTX Basic'],['United States'],[6472],[4269.9],[1993],['entertainment'],['Cheers'],['Massive Dynamic']
CENVLTFH,['recfJiHzihquHi9GY'],['recWhmpXE1wpTmDRF'],['recKZ5BQoRT1ZMjZu'],Engaging,2017-01-28,,,['East'],['Cara Losch'],['Corliss Cosme'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[799],[332.43],[1995],['retail'],['Toughzap'],
7QGG2LO3,['recJwDaQF7wfQA7XK'],['rec3uGAoAGOaHcdc0'],['recEutqY4J4GpBwzf'],Lost,2017-01-20,2017-05-25,0.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[4821],['GTX'],['GTX Pro'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
DZP0MNRM,['rec45QPwgIOrhcBrW'],['recWhmpXE1wpTmDRF'],['recxGgLkZm0DxyRch'],Engaging,2017-07-25,,,['Central'],['Melvin Marxen'],['Niesha Huffines'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
SSSTYFDY,['recXE91aJ3SHYZUZS'],['recWhmpXE1wpTmDRF'],['rec2FJQUlxlwOEDCA'],Lost,2017-11-02,2017-11-05,0.0,['East'],['Rocco Neubert'],['Daniell Hammack'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[9],[4.54],[2017],['medical'],['Condax'],
0BSYDRMT,['recQO7dmt3vg6Upd2'],['recnXVPEmO1PaodiB'],['recTVMUCATbZxxMXO'],Won,2017-06-30,2017-09-18,60.0,['East'],['Rocco Neubert'],['Reed Clapper'],[55],['MG'],['MG Special'],['United States'],[3027],[1242.32],[1993],['technolgy'],['Bluth Company'],['Acme Corporation']
